Score,Name of the Person,Quote,Video Title,Link to Video,Timestamp
4,Dr. Shannon Trejo,sometimes it's about really do you know do you know your stuff this particular program at East Texas A&M University with the superintendency certificate was,"Lessons In Learning - Shannon Trejo, Deputy Commissioner of Schools Programs, Texas Education Agency",https://vimeo.com/1103263307#t=206s,[03:26]
4,Dr. Shannon Trejo,very much what I would call Hands-On and experiential that it is activities and experiences you're going to board meetings you're meeting with your Mentor,"Lessons In Learning - Shannon Trejo, Deputy Commissioner of Schools Programs, Texas Education Agency",https://vimeo.com/1103263307#t=217s,[03:37]
4,Dr. Shannon Trejo,superintendent you're walking through actual scenarios that that superintendent and and the experiences that the professor has been through and so you feel like you're,"Lessons In Learning - Shannon Trejo, Deputy Commissioner of Schools Programs, Texas Education Agency",https://vimeo.com/1103263307#t=227s,[03:47]
5,Dr. Shannon Trejo,walking out with like this could have been me sitting in this chair walking through these navigating these experiences and understanding the community understanding stuff,"Lessons In Learning - Shannon Trejo, Deputy Commissioner of Schools Programs, Texas Education Agency",https://vimeo.com/1103263307#t=238s,[03:58]
4,Dr. Shannon Trejo,and understanding the board and at the end of the day staying focused on what really matters which is just,"Lessons In Learning - Shannon Trejo, Deputy Commissioner of Schools Programs, Texas Education Agency",https://vimeo.com/1103263307#t=249s,[04:09]
4,Dr. Theresa Williams,learning to be comfortable with the uncomfortable is pretty much the norm I ran several marathons and half marathons as your training your sword your,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=0s,[00:00]
4,Dr. Theresa Williams,muscles are sore but then you're able to accomplish your goal and I think it's like that in leadership you set out to have new,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=12s,[00:12]
4,Dr. Theresa Williams,goals you're going to accomplish these things you work really hard it's tires and exhausting and you accomplished it and then when you finish it's,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=23s,[00:23]
4,Dr. Theresa Williams,like okay what can we do better what is the next race that's the part of being comfortable with the uncomfortable I also think that,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=35s,[00:35]
4,Dr. Theresa Williams,that's what keeps me personally going is that we're going to do something again but we're going to do it better than the next year,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=46s,[00:46]
4,Benerre Ader,I was recently asked what I would tell my 25 year old self and I think my response would be more of I would want,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=57s,[00:57]
4,Benerre Ader,to know what my 25 year old self would tell me now at my age I think there is a lot of wisdom I think,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=66s,[01:06]
5,Benerre Ader,in our young people I know when my superintendent advisory of students I always leave so inspired by their feedback but also I think sometimes,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=75s,[01:15]
5,Benerre Ader,we underestimate the potential and the power that are used have to share with us when I was growing up Elementary and Middle School school,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=87s,[01:27]
6,Benerre Ader,was a place that was safe and fun and it was a great experience and my family moved small town to a larger City so,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=98s,[01:38]
5,Benerre Ader,high school I was the new student in high school and it was during that I guess really that my 9th grade year and even,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=108s,[01:48]
7,Benerre Ader,into my 10th grade year where school was just no longer safe or welcoming place for me and it would have been so easy to,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=118s,[01:58]
5,Benerre Ader,fall through the cracks actually I really was kind of falling through the cracks and My AG teacher pulled me aside one day after class,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=128s,[02:08]
5,Benerre Ader,and just said hey I'm you know I'm worried about you and he said you know just because you have failed a class or a,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=139s,[02:19]
6,Benerre Ader,test or you can turn surround each day is a new day and each day is a new day to be successful I certainly believe,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=149s,[02:29]
5,Benerre Ader,and even as a mother with my own children that kids need to have a place where they belong and whether it's in clubs or,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=159s,[02:39]
5,Benerre Ader,sports or their favorite teacher or their favorite subject area we need to make sure that we're creating those spaces safe spaces for students as,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=169s,[02:49]
4,Benerre Ader,well as our employees you often hear that it's lonely at the top and it really is it can be a lonely place and you,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=181s,[03:01]
4,Benerre Ader,are the one and only person that has the duties and responsibilities that you do is superintendent and I think it's incredibly important do you,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=190s,[03:10]
4,Benerre Ader,build a strong Network so I have many close friends that have the same job that I have a superintendent to be able to pick,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=202s,[03:22]
1,Benerre Ader,up the phone and hey what are you doing about this has this come across your desk or are you seeing this in your District,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=213s,[03:33]
4,Benerre Ader,having that pulse check is so important because sometimes it feels like okay are we the only one or is this happening elsewhere but I,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=223s,[03:43]
6,Benerre Ader,think about my time at A&M Commerce I think that that's where I've met a lot of my professional College along the way I've known,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=234s,[03:54]
4,Benerre Ader,other Educators who have gone through drill programs that did not have the cohort experience and I just think add water power in going through,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=245s,[04:05]
2,Benerre Ader,a a intensive 2 to 3 year Journey with a group of people that are there to lift you up to support to learn from,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=257s,[04:17]
4,Benerre Ader,I'm very blessed to have met the people that I met along the way,"Lessons in Learning - Dr. Theresa Williams, Superintendent, Plano ISD",https://vimeo.com/1007829512#t=266s,[04:26]
6,Paul Buckner,when we were going down the process of looking at a design a Energy Efficiency project for district-wide we looked at just do we take,Lone Star loan through SECO,https://vimeo.com/670008235#t=0s,[00:00]
4,Paul Buckner,it out of capital do we do we do a performance contract and we were really leaning towards performance contract at first and then after,Lone Star loan through SECO,https://vimeo.com/670008235#t=10s,[00:10]
6,Paul Buckner,communication with some of our board members through committee meetings and everything we were tasked to going back and looking at other options because the,Lone Star loan through SECO,https://vimeo.com/670008235#t=20s,[00:20]
7,Paul Buckner,the aspect of shared savings and everything wasn't is not a Avenue that my school board wanted us to look at which brought in the,Lone Star loan through SECO,https://vimeo.com/670008235#t=32s,[00:32]
4,Paul Buckner,the state energy conservation office in there alone star program so then we went down that path and that was one that everyone was on,Lone Star loan through SECO,https://vimeo.com/670008235#t=42s,[00:42]
6,Paul Buckner,board with with a very low interest rate and then the district we get to keep the savings we didn't have to share the savings,Lone Star loan through SECO,https://vimeo.com/670008235#t=52s,[00:52]
4,Paul Buckner,with anyone so so there was a little hesitation with how we were going to procure it but once we're able to come across the,Lone Star loan through SECO,https://vimeo.com/670008235#t=62s,[01:02]
4,Paul Buckner,right project the right procurement method with going through the Lone Star loan through Seiko that's what we we ended up settling on,Lone Star loan through SECO,https://vimeo.com/670008235#t=71s,[01:11]
1,Maverick Series- Carrizo Springs CISD Speaker,welcome back to our Maverick series since it's October we decided to explore one of the spookier corners of Carrizo Springs pass a few miles,Maverick Series- Carrizo Springs CISD,https://vimeo.com/1156226387#t=0s,[00:00]
5,Maverick Series- Carrizo Springs CISD Speaker,north of here is a place called espantosa Lake and if that name sounds Eerie it's for good reason Espinosa means fearful in Spanish and,Maverick Series- Carrizo Springs CISD,https://vimeo.com/1156226387#t=10s,[00:10]
4,Maverick Series- Carrizo Springs CISD Speaker,for Generations locals have shared stories about strange sights and sounds coming from its Waters has long carried a haunted reputation Travelers once claimed to,Maverick Series- Carrizo Springs CISD,https://vimeo.com/1156226387#t=21s,[00:21]
